id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
346,2.11336118196e-11,1.09633535179e-11,6.07707377054e-14,2.81099258038e-08,9.90315764661e-11,1.1299901885e-08,1.06384880348e-13,8.21333200272e-14,1.76308808636e-12,9.42186408002e-10,5.06149636421e-09,5.59594401059e-14,4.82069341547e-11,2.30437279097e-11,1.65578887824e-08,7.40465142954e-12,1.20034574735e-06,1.09706225898e-13,5.35019535436e-10,8.12622718677e-13,1.24440376415e-09,8.08516498891e-10,1.14239022234e-08,5.26451449641e-12,8.55666357013e-12,6.42196779993e-12,8.11908665681e-06,4.71030720235e-09,1.16249986354e-09,1.06723712756e-10,1.46666614407e-15,1.12277933068e-06,5.46191348651e-09,5.1869267283e-09,3.65874013183e-11,1.25430246982e-09,8.12721680899e-09,5.73827579966e-15,1.74415857461e-08,4.88001290915e-11,5.58198902948e-11,4.65661250888e-07,2.36506958569e-09,1.43916401172e-08,3.30757682412e-09,3.11654621246e-09,1.40200098199e-06,1.18850552999e-13,5.83133575256e-12,1.15846429778e-09,3.4114734346e-08,0.999963153777,5.42638123829e-12,1.51023309629e-07,1.4187330156e-10,1.47123430013e-07,3.73562334181e-07,5.82626440036e-13,2.30353327488e-10,2.17468492378e-10,9.69923766926e-11,3.10229500359e-10,6.00432248491e-12,3.86997183845e-09,2.85838055398e-07,4.13554461966e-11,2.68934450726e-09,4.99474801459e-15,5.92953264038e-11,2.78367939542e-08,1.01542207045e-13,1.28771739584e-12,2.16904948588e-08,1.90145391276e-15,1.11137630437e-06,3.84876162278e-07,1.87962674699e-12,5.79231870845e-06,2.71716806177e-06,8.08820097221e-12,6.03656105603e-09,1.0040850308e-12,2.57368080184e-11,7.25009558568e-06,5.53303613055e-06,2.42178747038e-13,8.14162971874e-15,3.08730459318e-13,1.02322639585e-07,1.70043507808e-13,4.64296951294e-11,2.96438730498e-10,1.91765480078e-11,3.11501136275e-10,2.55063962341e-11,1.35770578694e-12,2.31582109005e-12,4.45365031822e-07,6.94791348429e-14
347,3.66998646557e-06,5.5671988877e-10,1.91753980708e-07,2.37956418112e-06,1.73448824529e-09,1.02650814472e-10,8.15109424725e-08,1.175746763e-07,3.14085374882e-09,3.930569171e-10,1.81271369491e-06,2.10785246309e-08,2.55937883314e-07,8.97579773455e-07,1.00737810511e-08,1.54539300617e-10,4.98172830027e-10,1.8982888567e-05,2.85008014643e-06,4.67504442176e-07,4.53133955754e-09,1.54393763904e-09,9.30467879413e-10,9.93661645651e-10,1.85477710206e-07,4.87720379482e-07,4.48873794001e-08,7.75737583251e-09,4.99044080507e-08,2.83242919758e-11,2.5698016472e-06,2.60274832492e-09,1.1645772845e-07,7.84855178486e-09,1.66558003449e-07,1.40102495864e-09,3.02983500725e-08,5.93780528322e-09,4.77463608422e-10,4.59221647293e-09,6.49345465021e-09,1.12233091627e-08,1.61528211746e-08,1.88610204885e-06,1.53503131288e-08,1.10174043948e-05,1.05340882148e-07,2.52632771837e-07,1.6870445338e-05,3.22813184695e-06,5.82309136358e-05,1.51239564817e-10,3.01977647504e-06,2.81683759389e-05,1.17616293239e-08,3.45707342651e-06,7.14334755777e-08,1.6743991032e-08,3.18754803247e-07,2.10277373026e-08,8.96558669092e-07,8.42908409052e-07,1.1326680662e-07,3.16937559044e-08,4.76191450414e-10,3.46065965571e-06,9.52428781571e-10,1.36209852667e-06,0.000534845927236,0.0145167290537,4.00175420549e-07,1.79570513742e-07,2.39970487119e-10,2.62858089155e-05,1.4860756667e-08,1.33342147144e-08,1.21029829063e-06,2.70281681953e-09,1.60323874679e-10,1.01280873176e-05,1.36751521969e-08,6.93566035525e-07,1.57333819521e-07,8.33265641799e-07,2.78457623201e-09,3.01821588363e-05,0.984695414753,2.40941117597e-07,1.67437390359e-09,5.06258222267e-08,5.25554364891e-08,1.24153072147e-07,3.92277588715e-08,1.69262951783e-07,2.60198701399e-06,6.62388911797e-08,8.11133360501e-06,1.46069954907e-08,2.55115469238e-06
351,9.85213185699e-12,1.83630949587e-09,2.29645262825e-11,1.47688435925e-08,3.0566712911e-08,7.18166768682e-10,2.67716709467e-09,3.73570944214e-07,5.54960585601e-10,5.03852385021e-09,1.40876895321e-08,2.42129305681e-07,2.42376467742e-08,8.02543553109e-07,9.54480389317e-09,9.2112473327e-07,8.10499218497e-10,1.15887641478e-07,1.12135950965e-05,2.50727804318e-11,2.42195793023e-09,4.13538380739e-08,7.12377545948e-05,2.67791704713e-07,2.7862657794e-07,4.11491448938e-05,4.09143471228e-10,3.29553253164e-08,0.000296908101604,1.06246863823e-05,2.07047126717e-08,7.47724289955e-08,1.08887595404e-08,8.88096622379e-06,1.42193222729e-09,3.26436384775e-07,6.62653700429e-09,3.18667833342e-10,4.48417793323e-08,1.98148423715e-09,1.19077478816e-10,1.18485817816e-10,6.22393748444e-11,2.73278306524e-10,8.47325415533e-08,8.08473337424e-10,6.84254279377e-05,1.18233725223e-10,5.33330280334e-08,1.03700756207e-06,1.10906693076e-11,2.14613991856e-08,1.33059249329e-05,1.35356634864e-06,1.96935191176e-08,4.72841385785e-10,8.4976297022e-08,1.15877789169e-07,2.2167606613e-10,1.07531193913e-11,1.59286755764e-05,4.67990409488e-08,0.999417611486,2.40153602294e-11,1.38516011222e-08,2.8504872928e-06,6.166603676e-06,2.60471926028e-07,6.02105278673e-10,3.89179413027e-11,2.3434403108e-06,5.78437559597e-08,4.7017540733e-09,1.34722614718e-07,1.14532021278e-06,4.85118401581e-08,3.32371709552e-11,3.23250531462e-07,8.00797809974e-10,5.51679421658e-07,2.66556920155e-07,9.56755277435e-09,4.32910409991e-12,4.0329942918e-09,4.14276683294e-13,1.3065133602e-09,6.0480237849e-07,1.1335637522e-10,3.97034947031e-06,3.81840138555e-10,8.24811834729e-11,1.31937364491e-06,4.19032401651e-06,1.31692243274e-05,1.25124080576e-12,9.645802333e-10,4.01726496255e-08,3.26224294246e-08,7.10601058072e-07
352,1.70484180281e-10,3.44844955018e-10,5.13120070772e-10,2.50829556282e-07,1.82614451281e-11,1.30041776984e-11,3.60808766107e-09,8.10792240367e-10,6.06543558425e-13,7.13968138754e-12,3.06845438605e-10,1.00636210959e-10,3.42175952564e-11,1.34817461425e-10,3.16282793503e-11,5.53921968293e-11,1.36023671468e-11,2.20772453178e-10,3.62723414634e-08,9.16004650521e-13,9.00295015475e-09,1.23083563806e-12,9.7238124005e-10,2.67818744079e-09,2.85172377023e-10,1.43407929401e-06,1.27775581845e-12,4.4451986838e-08,7.0268112757e-09,3.94643689589e-10,1.51860277976e-09,1.7228591678e-10,6.12282248216e-11,5.10264353436e-10,2.10866914593e-12,7.13162620169e-11,1.08727552465e-08,8.55447906556e-12,3.28112687652e-11,1.72395006013e-09,3.38490824118e-11,1.98150676121e-11,1.22305981229e-12,2.17354553393e-08,5.89251239327e-10,4.31188647505e-09,2.45194918785e-09,1.4432616895e-10,8.2834760746e-09,1.15012404074e-10,2.46906635355e-09,5.01390020275e-08,9.54534160092e-10,1.40305957805e-08,4.86072142919e-13,6.22507898954e-14,1.10369469921e-10,4.71941770185e-10,8.56557340105e-09,1.43163088371e-09,0.99999309616,5.46319656532e-12,4.23611261456e-06,1.09302778863e-12,5.64993579284e-14,2.58936140649e-09,1.5013329395e-08,4.87327819939e-10,1.44290128557e-13,5.83027769797e-11,2.17348252322e-10,1.34788226649e-09,4.53403598111e-12,2.08547329206e-11,2.13234422947e-09,1.71050112108e-11,1.23940708829e-10,4.19245404654e-09,1.30038645775e-12,4.91178487354e-07,1.1551671348e-10,1.10389949727e-08,2.14875100577e-12,1.08163825286e-13,2.74816187767e-11,1.15601620566e-09,1.8558081956e-07,4.24940093319e-09,3.82194448098e-12,1.16196309125e-10,2.56650432384e-11,1.83704188915e-08,2.08536878978e-09,1.35689076938e-10,1.06167028955e-12,6.65540134425e-10,2.48841561419e-11,1.53777392725e-12,3.52130425939e-09
353,2.34524269502e-12,2.88819172435e-12,9.18103009849e-11,1.37288339025e-08,1.76333407182e-11,1.71636285836e-13,2.12000815032e-10,5.72938684603e-09,1.63305203487e-11,5.50816583125e-13,1.22668468043e-08,2.06655338718e-09,1.18164715978e-10,1.16620401312e-07,1.98542368201e-11,3.56462180253e-12,2.8415472798e-13,3.89116860866e-10,5.55113497095e-11,1.20908974957e-10,1.02979966764e-11,2.99091282386e-11,8.61917067912e-10,8.55414427787e-11,1.42433086421e-11,2.8446800104e-09,2.2027442753e-11,7.10608933542e-12,2.81949822142e-07,1.99763045684e-11,5.3369420574e-07,5.87207586969e-09,1.20192349122e-09,7.99624161749e-10,8.80914769736e-11,8.44297081816e-11,3.02721420766e-10,1.42339199786e-12,2.81490418197e-12,2.42854856389e-11,2.39808827484e-13,2.9542479256e-13,4.25473903752e-11,1.38909088595e-09,2.91624866831e-10,7.28522428012e-08,2.88591230116e-08,1.55517130442e-11,2.45612276187e-10,1.51381579174e-10,3.95063205602e-10,6.27852550349e-13,0.99996105763,2.47016878822e-07,1.9942932817e-12,3.2756492412e-11,1.66788724412e-12,9.31510744816e-11,7.6360754557e-11,3.62062296613e-13,1.79853510573e-08,6.26149172114e-12,9.99322571046e-09,1.65236945437e-12,1.50839052923e-10,1.39719590647e-09,8.28297240081e-07,8.48894289491e-08,9.87079938923e-10,9.33981314966e-08,1.31643423568e-09,1.14729867392e-10,6.41323285942e-13,3.59286988069e-08,7.76267058741e-12,1.60490192686e-09,3.18862389356e-13,4.47707315159e-12,1.22813284426e-13,2.45869742741e-07,1.27323148619e-11,3.24318908084e-05,2.68938705379e-12,5.2933384053e-08,4.11410396349e-13,2.56144641975e-10,8.9721478398e-07,9.25542414459e-13,1.66643334887e-11,1.45377607427e-11,3.40611519398e-10,3.55157152012e-10,2.68994599919e-06,6.23491971681e-09,2.27992611673e-10,5.4769627455e-12,4.9358378206e-08,6.73136237269e-13,1.60756408771e-07
359,2.0371719684e-09,4.50544301289e-07,2.95222243103e-12,1.81216077679e-14,1.5281338691e-10,1.13772465163e-13,1.99817662381e-09,5.31424959902e-10,1.32905639499e-07,9.20939646085e-10,2.18913289959e-11,3.94817771037e-05,8.40341924087e-09,4.20908323872e-07,5.26491103806e-05,1.59229583717e-10,8.61284183116e-07,9.83955996223e-09,3.28560928779e-11,1.06544170637e-09,3.58919985322e-11,1.76579308723e-13,2.89983205754e-11,2.24996386732e-13,6.16116343225e-13,4.58348826461e-12,7.56987048247e-08,5.31670173724e-09,7.72272179834e-15,6.12836460871e-13,2.97029573456e-12,2.50725401214e-14,1.32112047776e-12,3.91521592005e-13,1.39162682821e-12,1.02392713636e-11,8.20975032181e-10,4.35724119241e-09,5.64845847322e-12,9.1122218071e-11,2.75712450561e-09,1.29441151665e-08,1.15314592651e-12,1.64416039537e-10,1.12026951363e-11,3.15890502016e-12,2.98952749244e-13,1.56514076238e-07,2.74159502171e-08,9.68620301611e-09,4.89499400202e-11,1.65776720845e-14,1.52004564949e-10,1.13835027686e-12,2.40619588653e-13,8.72015009447e-15,1.46975038751e-12,4.42921801701e-10,6.01222654228e-08,6.67383442178e-10,7.71355276411e-11,1.2512908824e-13,9.09777399135e-10,1.82569052783e-09,4.1672751049e-12,1.80278576943e-14,4.38633019616e-11,1.16519058507e-11,7.45451544064e-15,8.89975785163e-14,1.05106907623e-13,6.56778609923e-12,2.27395488385e-13,8.27978916936e-12,5.92628007285e-10,1.05380877569e-10,3.49979407392e-10,1.85171892067e-09,4.47853984285e-10,2.51937397839e-12,1.98000614877e-09,2.03630996899e-10,1.74343968596e-09,1.07559083364e-09,2.87448653802e-10,1.19961346026e-09,1.82327083815e-10,1.83464237126e-10,5.13280938419e-12,1.65665640418e-07,1.80162918642e-12,1.14503088512e-07,3.03229472653e-12,1.27342521183e-09,1.45288977434e-06,0.999903873084,3.76511943516e-10,5.58654440925e-11,4.06886855309e-11
361,5.30785227517e-16,6.66073100343e-14,7.10384530619e-16,2.3464474168e-11,6.31451190681e-10,5.03887509442e-14,7.78008129548e-16,3.61128044586e-08,3.15852008665e-13,2.80311551849e-10,3.19771234258e-06,1.50017758859e-08,3.38778557287e-11,3.22422419773e-08,1.36997433659e-13,2.82371551477e-13,1.92521236663e-14,4.73607384861e-16,3.22471796018e-08,2.35728469652e-18,2.1092711815e-09,5.75126615133e-12,1.3418327358e-06,3.32061473084e-07,2.74744401879e-12,2.56780415574e-11,4.49474664225e-16,3.76576530116e-19,0.000673449613257,5.75524321125e-09,1.61323582202e-10,5.84756214849e-12,1.32493383214e-09,1.7766582937e-06,2.63095269826e-17,3.93398977995e-06,1.82417779667e-21,2.43351053425e-22,2.35229063623e-17,9.16865028201e-18,6.37949168731e-24,3.25225135005e-21,1.63572077779e-15,2.81650389722e-19,1.07893670676e-09,6.50207819138e-17,0.000167734300114,1.77412401848e-20,7.51915099289e-13,9.0931318781e-11,2.68260110561e-17,1.42470315173e-11,3.93825595339e-07,0.000408410009812,9.57711189184e-07,1.20092250424e-07,1.41076613206e-08,1.25241746863e-19,1.611800756e-21,1.50778616243e-20,2.78064836852e-12,2.45580489394e-12,3.02916366958e-10,3.68368536561e-18,0.996483700212,8.29838361836e-08,1.07365031882e-08,1.94793472725e-15,7.0397382942e-13,4.76408842396e-12,6.83805143432e-07,1.61306823736e-13,2.41555738314e-15,9.04795814674e-11,4.19164762294e-07,3.92466443524e-11,5.50078069925e-21,1.47166058946e-15,5.88187525935e-14,1.77857271811e-07,0.000234688939223,7.16409694854e-09,3.52987386067e-21,2.15797101093e-12,3.5456291828e-17,3.85007741732e-18,1.17913023941e-13,5.43196500251e-22,1.17336789192e-09,4.0490043332e-20,1.34695409435e-12,2.48107456583e-10,1.11682210192e-05,0.00200712639595,2.3845215166e-20,5.04662494107e-20,4.86683273797e-14,1.15602201142e-13,1.43587008623e-07
368,1.75087694517e-13,7.58790903636e-13,4.91752500585e-08,8.41475937307e-12,6.26539496885e-14,3.8342792768e-09,5.12257107133e-12,5.42221881935e-11,3.91146627254e-15,3.14910542094e-15,1.09968503758e-11,2.144980756e-15,5.79977871103e-15,7.53734057341e-15,1.75717063488e-13,1.05712606e-11,1.93156315344e-13,1.12137483434e-11,7.11981674021e-14,4.42453111037e-11,4.14796486707e-16,2.86225408482e-11,1.51690907684e-14,8.61494759179e-14,1.00405945511e-13,7.5264325342e-14,2.11112796861e-10,2.41820999986e-07,1.36630384016e-09,3.74099420581e-15,9.65722736867e-11,6.53150959473e-12,1.35427360825e-11,3.83754303196e-16,5.47198797849e-09,5.96890838552e-13,9.82829891445e-11,8.10010521659e-11,9.48670457857e-13,2.75806944362e-11,4.15880338371e-10,1.9394170168e-11,0.9999968993,1.72411393801e-10,1.79976557385e-10,3.16569905859e-11,1.43788458337e-16,2.8425623971e-11,2.59063125493e-16,2.65524111818e-13,7.9032072884e-09,5.36883421086e-14,6.01625257494e-13,1.43233195544e-16,2.23118985802e-15,1.15909499569e-14,2.24626216373e-13,2.42099783674e-09,9.13868877283e-08,9.10948441664e-12,2.66991535636e-12,6.09236524502e-10,5.94106189532e-14,1.14162113577e-09,2.87468519059e-13,1.63107893556e-16,5.13937358382e-08,2.46572361379e-09,2.54536701216e-10,9.34256667269e-11,2.12368254574e-14,5.31201914119e-13,1.01665260819e-10,7.5819821949e-07,3.1199677613e-15,6.7483215457e-12,1.87826977313e-09,1.32645174902e-11,1.45021164583e-13,1.28310497402e-14,1.10136254841e-15,1.85354176845e-06,9.77976462781e-11,1.11722072045e-08,7.5352897817e-12,2.01146992951e-12,1.31850260918e-08,1.2306152844e-09,1.35210796024e-11,1.44401809233e-10,6.68895243499e-11,4.08590603664e-14,1.10729269503e-11,4.52348213252e-17,1.11752471166e-10,2.94662522997e-12,3.10889092214e-12,9.88063367859e-14,3.71218400616e-15
370,4.47680585572e-10,8.54494693307e-13,3.75569055788e-06,3.14998524774e-05,1.80534214196e-11,1.12098284238e-11,1.50543493313e-08,1.1322110332e-12,2.26394276537e-13,5.43001175556e-12,1.322442935e-11,1.46989412873e-11,4.73850334322e-11,3.42150859275e-13,4.86257236072e-12,6.42473288828e-12,2.44306415013e-11,5.15297462597e-10,1.42272168871e-09,8.39474334099e-10,7.85420540453e-10,1.70487402101e-08,1.73356572887e-09,7.73182562334e-06,3.19478134822e-07,8.38452879497e-09,2.27998417658e-12,2.70313531307e-05,5.80945136379e-08,1.72392040052e-09,2.90286416249e-07,7.7628649199e-09,3.62963357857e-11,5.27029611127e-14,0.000223557610777,1.40890734267e-13,1.51567790093e-07,1.99824596295e-08,1.30454758841e-07,1.66860517416e-06,1.5022426754e-07,2.78361722074e-11,1.72568671587e-07,2.65758791824e-05,5.53076504281e-11,4.3047390009e-10,6.89409488655e-13,8.47824592395e-07,1.27467918593e-09,2.71674717048e-11,9.96802823589e-06,9.00257000129e-11,4.47818003978e-10,3.93631676293e-11,3.76790753879e-09,4.25756175682e-10,8.54136066942e-13,1.26501826505e-07,8.67465202394e-07,1.33098854428e-08,1.4723514014e-07,2.20359861988e-05,4.87958184818e-10,3.99077543053e-10,1.85049470253e-11,2.43054673664e-11,1.11867385408e-09,1.12447676605e-06,1.71380244739e-08,2.82768773191e-06,2.22665715737e-09,8.77011183105e-11,2.35346091742e-09,3.09680304363e-07,5.77784820295e-13,3.87593442938e-12,4.5847963561e-07,1.59743396989e-09,1.95097511941e-13,1.20917055191e-06,4.15618703782e-14,2.82305631089e-05,2.58007821075e-08,1.83954288926e-12,7.32043197927e-10,1.60233592215e-06,2.28236766841e-09,3.18384638332e-08,1.7865600366e-12,2.589112872e-08,7.61012775857e-07,3.10674217417e-12,1.85741845663e-11,4.5809264198e-12,7.12368802239e-10,1.37071629665e-09,0.999606176045,1.39128081737e-09,2.72449214529e-09
372,2.35510063313e-07,2.43448377754e-07,4.71194661497e-11,4.11849965664e-12,3.3654336456e-09,1.17615881423e-12,3.09127185647e-08,3.02443929036e-08,1.30779872846e-05,5.94310076107e-09,1.91318869629e-11,7.46450603522e-05,9.70367517391e-08,6.23847210323e-06,2.66284692488e-05,9.20161530563e-10,9.51477784073e-06,3.09974587564e-06,1.93652916445e-10,1.68028539135e-08,3.74384352377e-10,1.11061709006e-12,2.79573961657e-10,3.0352714543e-12,2.12327780616e-11,3.48913032221e-12,1.91701542297e-07,5.898284975e-09,4.87782896922e-14,1.82355898987e-12,1.30347058411e-11,5.96895300223e-13,9.99133851281e-12,1.53657847416e-11,2.3262539091e-10,7.11515610944e-11,4.02491981317e-09,5.06803776715e-08,7.48849785415e-10,1.42912968562e-09,7.81858408352e-08,2.27762801008e-05,3.13751469491e-11,1.20071732507e-09,6.00846361856e-11,2.43810670646e-09,5.36966603849e-12,3.52134525299e-05,6.76563086308e-06,8.02493489278e-07,1.86074390196e-08,6.38160742827e-13,2.53988841103e-09,6.37981607262e-10,2.0988206617e-11,7.67811128373e-13,1.51323401025e-11,7.00111530203e-09,6.02708144017e-07,8.53241088716e-09,3.23788925111e-10,5.54563648714e-12,2.75820620127e-09,6.6888607633e-08,1.3529998515e-11,6.56870208837e-14,5.61992907077e-10,1.36235068344e-10,3.09106796337e-13,5.34137306046e-10,1.04983934039e-13,6.24216615564e-12,1.14608391483e-12,8.64083694534e-11,7.53066266337e-09,1.6050400222e-10,6.49615528096e-09,2.5279036633e-08,3.72513535412e-09,2.10503803451e-11,1.51114103341e-08,2.8570482114e-10,3.9838100684e-08,1.15660695493e-06,3.62220222532e-08,6.57213701478e-08,8.57442627849e-10,1.78509444176e-09,2.60415046856e-11,7.6416969816e-06,8.87103011556e-11,3.15116623696e-07,5.56659116024e-11,5.48708269396e-08,0.000135572079366,0.999654577458,2.26784826387e-09,1.58395041776e-10,9.09135109082e-10
373,1.14821405477e-06,7.79491898865e-08,1.37502913137e-10,3.8216879349e-08,2.91975398985e-08,2.27893716585e-10,1.03642301365e-09,2.49726332858e-07,8.7472689795e-08,5.95088420012e-07,5.71213437478e-09,1.81644491549e-06,1.17797745965e-08,3.09095803243e-07,1.20447959648e-08,3.4809952205e-10,3.1015986705e-08,6.19919496661e-09,3.972754594e-08,1.37880715458e-10,0.999957966082,2.53955029252e-10,3.83432497645e-09,2.89272317975e-06,2.55620586439e-08,9.40500165241e-10,1.71704826567e-08,5.19244967619e-12,3.51775856939e-09,6.07872145526e-08,4.14383839916e-10,6.12332990405e-10,1.0535722079e-11,3.54853769159e-08,3.86738761737e-12,1.14669004436e-07,6.92701563688e-12,4.68413015445e-09,9.80349363223e-10,2.85722514927e-09,1.69987628774e-10,2.37913568169e-08,3.67525049475e-12,2.95300461072e-10,9.08884920128e-11,4.18991977138e-11,1.25345308175e-08,1.4193413936e-09,1.40152827775e-05,2.61562467585e-08,1.77867139365e-11,2.08554018193e-08,2.56090543754e-08,2.74627052333e-08,1.4796703114e-06,1.31692341583e-07,1.37599386873e-09,8.46415337048e-12,1.9286995881e-11,9.08142346106e-09,2.84364678267e-09,2.45319344127e-10,2.63797169723e-10,4.26450074587e-11,7.65489400934e-09,7.50320980814e-08,4.45250450631e-11,4.63754353442e-13,5.29265253602e-12,9.10886369775e-12,5.07981530351e-09,1.02447894881e-09,7.19607915788e-12,1.07805658502e-12,9.09234987865e-06,5.81344539599e-10,4.40509164003e-10,4.37386474101e-12,9.52965081064e-09,3.25186967533e-07,2.54991905406e-06,9.00674805731e-11,5.23703675509e-11,2.30762579767e-10,2.71329678064e-08,5.68035662785e-10,7.77178703737e-10,1.01645888012e-11,6.38234494142e-10,1.31057736459e-09,9.07577842011e-10,5.9450194225e-06,4.62403779748e-09,4.90425222813e-07,9.37103969116e-10,1.82864002952e-09,6.69436780753e-12,1.2157351824e-08,7.706439686e-08
378,1.01113464605e-07,1.62647789799e-10,1.03870272948e-09,2.23862207226e-11,1.42949984336e-10,3.38678828218e-07,3.38263381087e-06,2.84988937061e-11,2.38265710551e-07,4.17033768436e-09,3.31682213342e-13,5.18682959241e-10,5.16384948273e-11,2.12158916492e-10,1.0494907011e-09,1.19644686291e-09,1.01868110309e-09,3.28328264828e-08,1.41373317576e-10,3.55168470951e-08,2.66503343584e-09,4.30474920766e-14,9.34582976796e-12,1.01347233434e-10,2.72020914692e-09,3.73541623504e-11,8.15644485771e-08,6.78920002463e-09,5.44864145864e-13,2.95339565492e-12,2.52447449488e-12,1.66167903493e-11,8.83436533406e-12,2.29670918106e-10,2.13370950009e-10,1.44105386364e-10,2.01167004841e-07,2.69074435113e-06,1.70622557782e-07,5.43428574419e-11,1.53779172185e-07,4.25570283293e-09,1.19069519746e-09,4.88751976824e-08,6.23352776849e-12,2.92392998362e-09,4.02251892793e-13,1.70268054702e-06,1.85877814549e-10,5.86842072299e-11,6.67003122141e-09,2.68809628985e-10,2.47251801016e-11,2.82338527089e-12,9.16550892526e-11,2.65804317268e-10,1.0535093753e-11,2.8825737704e-09,1.3598154761e-07,0.999763306198,3.33077077593e-10,1.85949853336e-09,1.19581885268e-12,1.65314901629e-05,1.48733654305e-12,1.17530021691e-10,7.86146226708e-12,7.85709664764e-10,8.3234509338e-11,5.62061737891e-09,1.82708584362e-07,0.00018109222264,4.54600616363e-08,1.61990051189e-11,2.82113012002e-11,1.42650116412e-11,7.57387146081e-07,6.52292746774e-10,2.28677004509e-06,2.89983111099e-10,2.81744934223e-06,1.63722791738e-10,2.28708314844e-05,3.89940459176e-10,5.6720040565e-07,2.96165027623e-09,1.37828201716e-09,3.31449249922e-08,2.41147854383e-12,7.42153308306e-08,8.60422454219e-09,4.93999264931e-11,1.02962997264e-11,8.83505625974e-12,6.20275176764e-09,4.75966429678e-08,1.67731005202e-09,2.02122829512e-11,6.26522774773e-14
381,3.56802764606e-10,2.71335528884e-10,2.46589482461e-10,3.91278997639e-15,3.16446771751e-08,1.63519787689e-06,8.73288197746e-13,6.98745814324e-10,6.10309370723e-09,4.30333359879e-09,2.27092764515e-08,1.26102888476e-08,2.19346829153e-11,4.03085627728e-11,9.18123044625e-10,3.49092847265e-10,2.77705970117e-09,1.26437215061e-13,2.94933470215e-07,1.94031485919e-14,5.81405838857e-09,3.45373894004e-11,1.46248338242e-10,7.90257890033e-11,2.89077551967e-10,2.00535390641e-09,4.53825579928e-13,8.13338866235e-15,1.39709782802e-07,8.60155117669e-11,4.98786312606e-10,7.85949773263e-13,2.89919262787e-13,5.04163819045e-08,8.38954463826e-16,0.999993806561,5.51716494371e-19,1.64363316305e-16,5.5199186212e-13,2.55507646572e-15,3.54774063154e-12,7.95195765918e-14,3.04770693788e-10,8.59669167509e-13,6.91993774118e-10,1.19251675627e-15,1.33235585375e-09,2.58992379712e-16,5.26290805494e-13,1.24479835321e-08,5.279780097e-16,1.31619371874e-10,2.26458779889e-12,5.66311154019e-09,9.49933607072e-10,9.97376560276e-12,3.70393057598e-07,1.48901327521e-14,9.95094493976e-17,1.81307247257e-13,8.51407446466e-14,4.18764377619e-11,4.04907569942e-12,5.63215482368e-11,9.74069362429e-09,5.10411831501e-10,9.44231545553e-09,9.95565914095e-16,5.33845995848e-15,8.24920947432e-11,4.93954264271e-08,2.7049408892e-06,7.26898429063e-11,3.97717838291e-09,6.18678219182e-08,2.29687927045e-10,3.13495985134e-13,6.04191660851e-11,3.12564096423e-09,4.2735928406e-14,4.22438864882e-07,2.39558067602e-14,7.16203337354e-14,2.20754867184e-12,2.23019810253e-14,7.03282907071e-16,4.86917217018e-11,1.17322286492e-14,4.78386781662e-09,8.21318952729e-13,1.90828744198e-11,2.04463698777e-09,3.38032973703e-08,2.82151946787e-07,1.0995268917e-15,4.9110605473e-14,1.2700292042e-16,3.68971972824e-10,3.15552155936e-11
